district_id,district_name,state,population,rural_population,urban_population,rural_fraction,literacy_rate,female_literacy,sc_pct,st_pct,cultivators,agri_laborers,rural_households,poverty_rate_proxy,solid_fuel_pct,bank_account_pct,electricity_pct,mobile_ownership_pct,improved_water_pct,sanitation_pct,women_bank_account_pct,child_stunting_pct,pmuy_eligible,pmuy_connections,pmuy_coverage,pmkisan_eligible,pmkisan_beneficiaries,pmkisan_coverage
221,Kodagu,Karnataka,253506,177052,76453,0.6984,0.6937,0.541,0.0894,0.0,22987,19939,35279,0.1545,0.561,0.4947,0.6257,0.7135,0.6267,0.5526,0.4329,0.277,126890,91043,0.7175,145352,120922,0.8319
222,Kolar,Karnataka,1277661,618103,659557,0.4838,0.5731,0.4155,0.245,0.0,96436,87358,121554,0.2232,0.5768,0.4664,0.6998,0.7037,0.6877,0.635,0.3375,0.2742,449524,322499,0.7174,622350,512907,0.8241
223,Koppal,Karnataka,1251573,732347,519225,0.5851,0.6811,0.606,0.2975,0.0108,90290,55665,162474,0.2705,0.5455,0.682,0.7098,0.6988,0.6424,0.5226,0.6451,0.2687,568246,401572,0.7067,494222,323920,0.6554
224,Mandya,Karnataka,393162,236129,157032,0.6006,0.6069,0.5425,0.0327,0.0,25766,31692,44339,0.2235,0.521,0.5042,0.6548,0.762,0.6036,0.592,0.4572,0.2698,148106,77701,0.5247,194560,174060,0.8946
225,Mysore,Karnataka,166492,113077,53414,0.6792,0.7314,0.6165,0.1237,0.025,18897,9515,27715,0.2905,0.4983,0.6409,0.5969,0.745,0.5926,0.5837,0.5465,0.2563,88543,53478,0.604,96206,75131,0.7809
226,Raichur,Karnataka,186825,109695,77129,0.5872,0.6803,0.5701,0.1077,0.0,9796,10046,26001,0.1763,0.6215,0.4957,0.6841,0.7627,0.6623,0.6333,0.559,0.309,103603,78874,0.7613,67187,59196,0.8811
227,Shimoga,Karnataka,206446,115211,91234,0.5581,0.6432,0.5199,0.1963,0.0819,13131,14878,21519,0.2727,0.6317,0.5252,0.6558,0.6911,0.6895,0.6339,0.4666,0.2795,87151,51163,0.5871,94842,59920,0.6318
228,Tumkur,Karnataka,372944,170610,202333,0.4575,0.6888,0.5491,0.1304,0.298,32555,18103,42455,0.2216,0.4648,0.5729,0.791,0.8033,0.5823,0.7081,0.4544,0.2906,126518,94396,0.7461,171534,135675,0.791
229,Udupi,Karnataka,394622,271435,123186,0.6878,0.7704,0.688,0.1661,0.0797,30486,23443,61121,0.2269,0.4371,0.7644,0.6581,0.7584,0.6422,0.5178,0.6461,0.2021,171283,125467,0.7325,182610,142085,0.7781
230,Uttar Kannand,Karnataka,2123365,1295748,827616,0.6102,0.5205,0.4334,0.2362,0.1464,184378,91406,263015,0.2485,0.6035,0.4116,0.7156,0.6023,0.6623,0.582,0.28,0.3766,1017694,606882,0.5963,933840,739303,0.7917
231,Alappuzha,Kerala,1223664,671428,552235,0.5487,0.7824,0.6809,0.1079,0.2848,87242,32291,138828,0.1102,0.3159,0.709,0.7116,0.782,0.5318,0.6456,0.649,0.1758,281177,170360,0.6059,404754,337928,0.8349
232,Ernakulam,Kerala,1142575,644891,497683,0.5644,0.5992,0.4586,0.2748,0.0543,34132,25549,160987,0.0612,0.5285,0.5411,0.7181,0.5407,0.7919,0.6311,0.4948,0.299,545498,364360,0.6679,202087,168334,0.833
233,Idukki,Kerala,861027,410401,450625,0.4766,0.7994,0.6971,0.1671,0.0975,35023,27404,76425,0.0042,0.2597,0.7267,0.741,0.837,0.6395,0.6859,0.579,0.2508,127249,112393,0.8833,211385,163316,0.7726
234,Kannur,Kerala,592171,337833,254337,0.5705,0.7526,0.6492,0.1276,0.1745,22823,16962,68647,0.0272,0.3599,0.7969,0.8342,0.8602,0.7309,0.6164,0.7357,0.2145,158403,109957,0.6942,134717,112991,0.8388
235,Kasaragod,Kerala,540273,208367,331905,0.3857,0.7114,0.5549,0.004,0.1267,27268,15418,39379,0.1217,0.3452,0.7099,0.8444,0.7767,0.5863,0.647,0.5124,0.2917,87151,60101,0.6896,144540,116625,0.8069
236,Kollam,Kerala,482707,252786,229920,0.5237,0.812,0.7323,0.2293,0.0,27536,16801,57025,0.0286,0.2745,0.7103,0.7107,0.7157,0.662,0.6296,0.6456,0.1408,100359,69000,0.6876,150130,132763,0.8843
237,Kottayam,Kerala,604374,385513,218860,0.6379,0.7318,0.5999,0.1767,0.0,23135,23941,89704,0.1047,0.4178,0.4549,0.582,0.8462,0.7753,0.5977,0.3455,0.2469,240290,182484,0.7594,159405,139007,0.872
238,Kozhikode,Kerala,337875,184880,152994,0.5472,0.7512,0.6634,0.1558,0.2492,20722,16415,33677,0.0572,0.5236,0.6025,0.7432,0.7654,0.5903,0.5945,0.5268,0.1904,113054,80111,0.7087,125750,103036,0.8194
239,Malappuram,Kerala,640752,250755,389996,0.3913,0.6614,0.4909,0.1701,0.0,33045,34130,54573,0.0531,0.5461,0.5292,0.7821,0.8355,0.6692,0.7401,0.3602,0.259,191076,131974,0.6907,227463,165111,0.7259
240,Palakkad,Kerala,930208,416919,513288,0.4482,0.6495,0.4831,0.2079,0.0,40493,25841,90674,0.0655,0.5274,0.6867,0.6526,0.7293,0.7821,0.5957,0.5731,0.2881,306605,250972,0.8186,224615,188468,0.8391
241,Pattanamtitta,Kerala,210410,109285,101124,0.5194,0.7841,0.6278,0.266,0.0,12283,5519,22422,0.0356,0.4394,0.7761,0.7715,0.8678,0.6154,0.5972,0.6484,0.1508,63166,49625,0.7857,60279,57262,0.95
242,Thiruvananthapuram,Kerala,1069240,681422,387817,0.6373,0.6618,0.5787,0.1563,0.0,69356,53112,128273,0.0165,0.573,0.5355,0.6439,0.7334,0.5173,0.6314,0.4313,0.3397,471246,307041,0.6516,414692,388446,0.9367
243,Thrissur,Kerala,951638,469788,481849,0.4937,0.704,0.5408,0.109,0.1506,59564,40482,99899,0.1328,0.4548,0.6426,0.7523,0.7979,0.6607,0.5269,0.5967,0.2498,291301,186825,0.6414,338768,202981,0.5992
244,Wayanad,Kerala,1345509,644376,701132,0.4789,0.7394,0.563,0.076,0.0,71567,60335,117451,-0.0081,0.5195,0.6768,0.7177,0.719,0.7088,0.6351,0.6221,0.2276,391198,320967,0.8205,446637,380187,0.8512
245,Kargil,Ladakh,169324,127942,41381,0.7556,0.6965,0.6003,0.101,0.0383,10671,4889,27872,0.3129,0.6002,0.6217,0.6515,0.6747,0.5919,0.6206,0.5257,0.2858,107251,69244,0.6456,52688,44869,0.8516
246,Ladakh (Leh),Ladakh,356496,255800,100695,0.7175,0.7134,0.6199,0.1175,0.1382,23760,18756,52601,0.1849,0.5047,0.6151,0.7419,0.7853,0.5911,0.5707,0.4878,0.2445,170206,99154,0.5826,143964,113018,0.7851
247,Kavaratti,Lakshadweep,520839,165954,354884,0.3186,0.7005,0.6036,0.1017,0.0,23669,11525,38256,0.1158,0.4962,0.655,0.8501,0.72,0.7826,0.7064,0.5074,0.3211,121703,77053,0.6332,119171,94269,0.7911
248,Anuppur,Madhya Pradesh,130144,82958,47185,0.6374,0.6216,0.4679,0.2479,0.1945,13125,10060,15423,0.3161,0.6835,0.5468,0.7048,0.7294,0.7204,0.6203,0.3984,0.3972,67583,39039,0.5777,78507,58190,0.7412
249,Ashoknagar,Madhya Pradesh,148800,117080,31719,0.7868,0.709,0.6011,0.1377,0.128,6585,6961,21961,0.3078,0.5967,0.567,0.5756,0.7274,0.5417,0.5502,0.5191,0.2314,84016,47304,0.5631,45868,37281,0.8128
250,Balaghat,Madhya Pradesh,341186,214532,126653,0.6288,0.6161,0.4993,0.158,0.0994,27884,28032,47388,0.3347,0.4807,0.5507,0.645,0.6911,0.5039,0.554,0.5038,0.3288,146048,75822,0.5192,189338,129600,0.6845
251,Barwani,Madhya Pradesh,418200,281519,136680,0.6732,0.6001,0.4285,0.1381,0.301,36292,29761,53420,0.3927,0.5242,0.4283,0.6515,0.6991,0.6305,0.5149,0.379,0.3922,179535,97942,0.5455,223663,180636,0.8076
252,Betul,Madhya Pradesh,354863,244066,110796,0.6878,0.5599,0.4097,0.3221,0.247,30555,15231,55886,0.3526,0.6373,0.3616,0.647,0.765,0.4907,0.5389,0.296,0.3447,228352,126217,0.5528,155037,111688,0.7204
253,Bhind,Madhya Pradesh,916277,736397,179879,0.8037,0.5931,0.5373,0.2025,0.127,83036,48444,150435,0.3695,0.6214,0.5839,0.6014,0.7124,0.5495,0.4726,0.4629,0.2135,599348,352255,0.5877,445208,309248,0.6946
254,Bhopal,Madhya Pradesh,603805,450754,153050,0.7465,0.6785,0.6215,0.1014,0.0,50714,29723,86371,0.4178,0.5539,0.7205,0.66,0.7312,0.543,0.52,0.6617,0.357,306727,225371,0.7348,272370,235109,0.8632
255,Burhanpur,Madhya Pradesh,1471978,1157058,314919,0.7861,0.6799,0.5225,0.1904,0.0507,115416,86132,284394,0.4259,0.6537,0.6343,0.6233,0.6953,0.5039,0.4202,0.4828,0.2671,1191953,717910,0.6023,682467,450978,0.6608
256,Chhatarpur,Madhya Pradesh,525653,335960,189692,0.6391,0.7313,0.6541,0.1851,0.2079,59572,33341,73508,0.369,0.4555,0.5187,0.6888,0.7187,0.5144,0.5647,0.4249,0.2248,214670,135199,0.6298,314615,225035,0.7153
257,Chhindwara,Madhya Pradesh,252814,211950,40863,0.8384,0.6184,0.4463,0.1139,0.212,24435,18469,47346,0.3167,0.6633,0.3924,0.489,0.6417,0.5562,0.5166,0.3066,0.2675,201347,127916,0.6353,145278,101651,0.6997
258,Damoh,Madhya Pradesh,294286,234717,59568,0.7976,0.6872,0.5648,0.0901,0.093,33204,16348,53658,0.319,0.5294,0.5532,0.696,0.6646,0.5565,0.6917,0.4605,0.2976,182125,112284,0.6165,167789,154766,0.9224
259,Datia,Madhya Pradesh,218062,150647,67414,0.6908,0.5966,0.4778,0.1505,0.0158,16479,10014,31237,0.3355,0.6435,0.5583,0.6575,0.6718,0.6008,0.5027,0.4908,0.407,128877,84741,0.6576,89708,64881,0.7233
260,Dewas,Madhya Pradesh,460070,356130,103939,0.7741,0.5538,0.4873,0.1419,0.3011,57976,50900,86174,0.4559,0.7312,0.492,0.6439,0.5699,0.5469,0.5675,0.4926,0.2907,403989,244926,0.6063,368668,209750,0.5689
261,Dhar,Madhya Pradesh,787326,504160,283165,0.6403,0.6605,0.5606,0.1888,0.1077,79485,66392,92474,0.3092,0.4969,0.7141,0.6808,0.8116,0.6245,0.5932,0.5917,0.3115,294609,198250,0.6729,493958,370269,0.7496
262,Dindori,Madhya Pradesh,650470,433754,216715,0.6668,0.5528,0.4834,0.1065,0.1743,54832,40277,82125,0.3055,0.7331,0.3974,0.6262,0.6979,0.5896,0.5093,0.3883,0.3943,386005,304489,0.7888,322051,248934,0.773
263,East Nimar,Madhya Pradesh,187678,158781,28896,0.846,0.6217,0.5508,0.1262,0.0,15255,10287,34914,0.4116,0.5513,0.5433,0.5255,0.5879,0.5561,0.4881,0.4135,0.2612,123408,80817,0.6549,86488,70543,0.8156
264,Guna,Madhya Pradesh,132467,100782,31684,0.7608,0.7331,0.5684,0.1901,0.0,8400,6504,25090,0.4579,0.4044,0.655,0.5439,0.6537,0.4227,0.5716,0.4666,0.2428,65051,36186,0.5564,50466,47097,0.9333
265,Gwalior,Madhya Pradesh,125774,85152,40621,0.677,0.5678,0.4809,0.1714,0.1873,16410,11409,20128,0.4243,0.7446,0.5998,0.5525,0.6664,0.5178,0.4592,0.5041,0.3743,96089,61640,0.6415,94198,79682,0.8459
266,Harda,Madhya Pradesh,405682,279200,126481,0.6882,0.6027,0.509,0.1795,0.0687,43508,17657,57116,0.3411,0.6346,0.4622,0.6805,0.5291,0.5333,0.4876,0.3968,0.3026,232385,133878,0.5761,207112,159087,0.7681
267,Hoshangabad,Madhya Pradesh,181636,142526,39109,0.7847,0.5868,0.4622,0.2215,0.0155,12402,14422,29951,0.4311,0.5977,0.4865,0.6046,0.6689,0.5765,0.4836,0.4337,0.3579,114772,71385,0.622,90829,62243,0.6853
268,Indore,Madhya Pradesh,559669,381246,178422,0.6812,0.7582,0.5944,0.0,0.1229,70528,33310,87403,0.3097,0.4171,0.6403,0.7373,0.6767,0.74,0.4854,0.527,0.1852,233732,135206,0.5785,351608,316349,0.8997
269,Jabalpur,Madhya Pradesh,203293,150018,53274,0.7379,0.5369,0.3841,0.1027,0.1878,21807,14575,30108,0.3336,0.8193,0.4211,0.5872,0.5986,0.5863,0.4892,0.3513,0.1667,158152,85927,0.5433,123194,87697,0.7119
270,Jhabua,Madhya Pradesh,726316,591406,134909,0.8143,0.6999,0.5727,0.0,0.0,94200,60687,141955,0.3127,0.5261,0.5962,0.6662,0.7656,0.5407,0.5714,0.4517,0.2988,478825,314100,0.656,524467,388399,0.7406
271,Katni,Madhya Pradesh,369371,257277,112093,0.6965,0.6168,0.4677,0.262,0.1307,47816,19437,57309,0.3375,0.5304,0.4414,0.6355,0.7531,0.6055,0.6495,0.3377,0.3615,194884,132962,0.6823,227727,163892,0.7197
272,Mandla,Madhya Pradesh,278592,144509,134082,0.5187,0.477,0.3528,0.1872,0.0937,32155,20013,31642,0.4264,0.6181,0.4212,0.6988,0.6744,0.6644,0.5362,0.4021,0.4537,125390,80612,0.6429,176647,113062,0.64
273,Mandsaur,Madhya Pradesh,200984,145163,55820,0.7223,0.514,0.3359,0.1023,0.3238,15120,14291,31767,0.4479,0.6143,0.3084,0.6388,0.5927,0.5728,0.5528,0.2393,0.3501,125114,78438,0.627,99589,65948,0.6622
274,Morena,Madhya Pradesh,398434,297008,101425,0.7454,0.5711,0.4376,0.1073,0.356,27865,28321,57401,0.3983,0.6097,0.5883,0.6176,0.5623,0.4807,0.5258,0.4436,0.2346,224384,143117,0.6378,190253,137040,0.7203
275,Narsinghpur,Madhya Pradesh,253303,186644,66658,0.7368,0.737,0.6519,0.2469,0.1569,35502,18735,39974,0.3656,0.5349,0.6744,0.6343,0.7388,0.594,0.5948,0.6034,0.1075,137091,89818,0.6552,183653,152230,0.8289
276,Neemuch,Madhya Pradesh,137579,124712,12866,0.9065,0.6834,0.6312,0.2374,0.1625,19908,14677,27675,0.3978,0.5247,0.6171,0.5536,0.6626,0.5881,0.4797,0.6,0.3213,93101,53792,0.5778,117109,86099,0.7352
277,Panna,Madhya Pradesh,845989,590811,255177,0.6984,0.6778,0.613,0.1253,0.0295,71225,45292,126230,0.3875,0.5181,0.5623,0.5137,0.6796,0.4822,0.5717,0.4856,0.3074,419307,284254,0.6779,394541,267866,0.6789
278,Raisen,Madhya Pradesh,490368,272851,217516,0.5564,0.5402,0.4297,0.1781,0.0,38078,24449,50250,0.3313,0.7352,0.4573,0.7995,0.6728,0.5283,0.5461,0.3701,0.3678,236860,165186,0.6974,211724,136630,0.6453
279,Rajgarh,Madhya Pradesh,184839,137120,47718,0.7418,0.619,0.4811,0.0639,0.1229,24938,12149,31286,0.4138,0.5032,0.5053,0.619,0.6343,0.6424,0.572,0.4878,0.2853,100936,61012,0.6045,125581,95509,0.7605
280,Ratlam,Madhya Pradesh,341943,280658,61284,0.8208,0.6177,0.5469,0.1155,0.1041,24074,18838,62411,0.3727,0.6841,0.4296,0.5258,0.5719,0.5545,0.5794,0.335,0.2861,273739,162140,0.5923,145305,108901,0.7495
281,Rewa,Madhya Pradesh,803463,518443,285019,0.6453,0.5628,0.496,0.1184,0.0,86357,36113,127555,0.4154,0.597,0.5185,0.6306,0.6203,0.4988,0.5144,0.4996,0.3276,488237,347542,0.7118,414699,296455,0.7149
282,Sagar,Madhya Pradesh,424807,389864,34942,0.9177,0.6379,0.4869,0.1503,0.1108,54102,20964,74394,0.4023,0.5223,0.6287,0.5312,0.7206,0.637,0.4644,0.4595,0.3964,249119,149991,0.6021,254183,186006,0.7318
283,Satna,Madhya Pradesh,103065,80561,22503,0.7817,0.7147,0.6408,0.1494,0.0,6109,4379,17911,0.3112,0.5374,0.5848,0.6781,0.7431,0.6704,0.4839,0.513,0.1963,61710,39745,0.6442,35513,28890,0.8136
284,Sehore,Madhya Pradesh,238486,162727,75758,0.6823,0.6778,0.5001,0.0866,0.0985,26696,20050,39265,0.3302,0.5793,0.5745,0.6767,0.6937,0.5752,0.5019,0.5279,0.3459,145836,98115,0.6728,158287,137635,0.8695
285,Seoni,Madhya Pradesh,1561203,982462,578740,0.6293,0.719,0.5816,0.2909,0.151,90371,108837,216067,0.3007,0.4432,0.6499,0.7137,0.7341,0.4891,0.501,0.5134,0.1405,613967,405817,0.661,674543,491963,0.7293
286,Shahdol,Madhya Pradesh,375392,293056,82335,0.7807,0.6352,0.5213,0.0931,0.1082,46355,35872,69527,0.3461,0.6826,0.5657,0.6133,0.53,0.4199,0.5146,0.5793,0.2544,304284,175040,0.5753,278431,214849,0.7716
287,Shajapur,Madhya Pradesh,212479,150380,62098,0.7077,0.5683,0.4273,0.1733,0.1023,16488,11765,27860,0.4218,0.6852,0.4495,0.6333,0.7155,0.56,0.4823,0.4529,0.33,122389,76341,0.6238,95668,76882,0.8037
288,Sheopur,Madhya Pradesh,503990,333595,170394,0.6619,0.6519,0.4812,0.1031,0.0862,32824,21965,73681,0.4122,0.632,0.5061,0.736,0.71,0.6362,0.5748,0.405,0.2885,298558,184677,0.6186,185522,129268,0.6968
289,Shivpuri,Madhya Pradesh,556792,488738,68053,0.8778,0.6128,0.4655,0.0945,0.0527,48227,32120,93667,0.4216,0.5621,0.588,0.5613,0.541,0.4023,0.3506,0.5307,0.2385,337566,239233,0.7087,272065,206435,0.7588
290,Sidhi,Madhya Pradesh,1500600,1109141,391458,0.7391,0.6449,0.5069,0.1793,0.0639,122645,66561,232161,0.316,0.582,0.5577,0.6301,0.7009,0.5909,0.3437,0.4579,0.3075,866305,591488,0.6828,640675,493606,0.7704
291,Tikamgarh,Madhya Pradesh,207196,148326,58869,0.7159,0.6643,0.5772,0.1974,0.0026,20914,18213,33332,0.3184,0.6714,0.6827,0.5783,0.668,0.4599,0.6529,0.6309,0.2835,143483,88395,0.6161,132489,93010,0.702
292,Ujjain,Madhya Pradesh,848620,657755,190864,0.7751,0.6944,0.53,0.2044,0.0,76557,61998,162170,0.4286,0.5353,0.6869,0.6894,0.7617,0.604,0.5044,0.6222,0.2944,556577,372490,0.6693,469165,371387,0.7916
293,Umaria,Madhya Pradesh,109269,72449,36819,0.663,0.6655,0.61,0.0542,0.0,8971,5729,16685,0.3302,0.5186,0.5411,0.7246,0.8,0.5411,0.5495,0.4775,0.304,55472,36622,0.6602,49776,38700,0.7775
294,Vidisha,Madhya Pradesh,388094,242773,145320,0.6256,0.6179,0.4431,0.0589,0.0552,46254,35365,51378,0.3853,0.5265,0.6571,0.6944,0.7157,0.753,0.5419,0.5541,0.2245,173431,125140,0.7216,276372,224571,0.8126
295,West Nimar,Madhya Pradesh,876415,661094,215320,0.7543,0.602,0.5476,0.1724,0.2025,81094,57457,142736,0.3144,0.58,0.4075,0.6561,0.6753,0.5515,0.5117,0.3844,0.2617,530784,309997,0.584,469151,308970,0.6586
296,Ahmednagar,Maharashtra,817153,471747,345405,0.5773,0.5728,0.4475,0.3064,0.2002,84869,51954,99971,0.1742,0.6158,0.5358,0.5945,0.712,0.4929,0.5754,0.3973,0.3889,394706,271002,0.6866,463300,360084,0.7772
297,Akola,Maharashtra,225577,105306,120270,0.4668,0.6606,0.4807,0.0591,0.1539,9661,10088,25638,0.3193,0.4256,0.446,0.7521,0.7121,0.5396,0.6822,0.2795,0.2393,69956,45579,0.6516,66872,56819,0.8497
298,Amravati,Maharashtra,245785,143455,102329,0.5837,0.7418,0.6539,0.2136,0.0,16151,13178,35697,0.2394,0.4189,0.6867,0.7797,0.8203,0.6126,0.445,0.6032,0.3081,95871,66493,0.6936,99311,94344,0.95
299,Aurangabad,Maharashtra,474285,224097,250187,0.4725,0.5705,0.4104,0.163,0.2179,29573,32323,50787,0.1742,0.6896,0.5173,0.6656,0.6592,0.813,0.5259,0.3823,0.3672,224544,142072,0.6327,209587,180738,0.8624
300,Bhandara,Maharashtra,215783,144907,70875,0.6715,0.6036,0.4854,0.1575,0.0,15348,14523,34205,0.1866,0.5498,0.4303,0.7285,0.6952,0.568,0.4719,0.4682,0.3143,120568,82945,0.688,101147,70546,0.6975
301,Bid,Maharashtra,351110,180806,170303,0.515,0.6077,0.4811,0.1272,0.0587,19280,12173,40238,0.2493,0.6771,0.5791,0.6895,0.6701,0.7612,0.7179,0.3984,0.3265,174681,122261,0.6999,106503,86844,0.8154
302,Buldana,Maharashtra,196211,99679,96531,0.508,0.7871,0.6489,0.111,0.2365,13812,9881,22289,0.2229,0.4114,0.5967,0.7673,0.711,0.6103,0.5983,0.4822,0.2219,58787,45508,0.7742,80227,60381,0.7527
303,Chandrapur,Maharashtra,159085,83142,75942,0.5226,0.6844,0.5771,0.1888,0.01,10411,9209,17932,0.1716,0.4235,0.6919,0.7525,0.8454,0.6304,0.5894,0.676,0.2282,48689,34384,0.7063,66435,55634,0.8374
304,Dhule,Maharashtra,562531,396552,165978,0.7049,0.7308,0.6435,0.3662,0.1419,37206,35761,82213,0.3211,0.4716,0.6716,0.6023,0.7671,0.6352,0.6531,0.6153,0.3055,248581,157127,0.6321,247075,180578,0.7309
305,Garhchiroli,Maharashtra,608097,319899,288197,0.5261,0.6747,0.5339,0.2104,0.0606,51578,20851,76801,0.2807,0.504,0.5131,0.83,0.6405,0.528,0.6641,0.5174,0.2883,248170,177034,0.7134,245253,160678,0.6552
306,Gondiya,Maharashtra,413499,249053,164445,0.6023,0.7287,0.6107,0.191,0.0877,28277,16502,52333,0.1861,0.5572,0.4797,0.6798,0.6315,0.6817,0.4965,0.3438,0.2863,186953,117612,0.6291,151627,115575,0.7622
307,Greater Bombay,Maharashtra,263553,143503,120049,0.5445,0.6453,0.5882,0.1842,0.0,17721,7544,27202,0.3077,0.6232,0.5374,0.7398,0.746,0.6194,0.5346,0.485,0.3188,108688,78643,0.7236,85550,70803,0.8276
308,Hingoli,Maharashtra,111903,58347,53555,0.5214,0.683,0.6129,0.1878,0.0,10580,7258,12045,0.2592,0.5773,0.6024,0.6696,0.7786,0.6435,0.5942,0.4973,0.232,44579,33230,0.7454,60401,49197,0.8145
309,Jalgaon,Maharashtra,50000,24514,25485,0.4903,0.6283,0.5355,0.1616,0.0733,2186,1419,6037,0.2283,0.6175,0.4348,0.6799,0.6964,0.782,0.7033,0.2875,0.3728,23895,17791,0.7447,12206,9738,0.798
310,Jalna,Maharashtra,371017,191944,179072,0.5173,0.6862,0.5379,0.1321,0.0,22710,10337,47362,0.3285,0.6107,0.5011,0.6042,0.7353,0.7346,0.7417,0.3824,0.363,185440,126063,0.6798,111901,88083,0.7872
311,Kolhapur,Maharashtra,289706,134075,155630,0.4628,0.6455,0.5929,0.1727,0.3054,13943,11908,26150,0.2969,0.3516,0.5229,0.7231,0.7993,0.765,0.7108,0.3769,0.3326,58947,37712,0.6398,87534,68349,0.7808
312,Latur,Maharashtra,104882,52350,52531,0.4991,0.5898,0.4142,0.0943,0.0,8065,6224,11261,0.3023,0.6188,0.3843,0.615,0.7574,0.6359,0.5284,0.3163,0.3438,44675,29114,0.6518,48384,38378,0.7932
313,Nagpur,Maharashtra,243903,139492,104410,0.5719,0.7227,0.6153,0.2236,0.0,16793,12372,27817,0.2894,0.4724,0.5057,0.8101,0.8072,0.6016,0.5951,0.4478,0.2039,84247,57678,0.6847,98756,75192,0.7614
314,Nanded,Maharashtra,537533,288532,249000,0.5368,0.5113,0.382,0.1591,0.037,39088,22228,54632,0.2362,0.6705,0.3415,0.684,0.5782,0.5495,0.7027,0.2932,0.3717,234854,143207,0.6098,207623,157600,0.7591
315,Nandurbar,Maharashtra,967736,523196,444539,0.5406,0.6569,0.5136,0.0815,0.4177,84595,45974,96200,0.2832,0.3676,0.5166,0.7382,0.732,0.4655,0.6296,0.4574,0.3498,226730,168385,0.7427,442123,383556,0.8675
316,Nashik,Maharashtra,100303,65425,34877,0.6523,0.6411,0.4929,0.0605,0.1431,7884,4881,12338,0.1875,0.4999,0.388,0.6175,0.6243,0.6632,0.3771,0.3074,0.3761,39539,27242,0.6891,43223,33512,0.7754
317,Osmanabad,Maharashtra,375949,204936,171012,0.5451,0.6389,0.5747,0.127,0.0294,23597,15367,43508,0.1963,0.544,0.6058,0.6277,0.6143,0.7514,0.6168,0.5201,0.228,151747,96127,0.6335,131937,105840,0.8022
318,Parbhani,Maharashtra,1711179,1022768,688410,0.5977,0.7673,0.6403,0.1665,0.0,127332,110147,235776,0.2228,0.454,0.572,0.7737,0.9278,0.6594,0.5699,0.3595,0.1517,686302,545793,0.7953,804134,650109,0.8085
319,Pune,Maharashtra,119978,69505,50472,0.5793,0.8095,0.7446,0.0173,0.2505,9262,7290,15658,0.2979,0.5347,0.616,0.7116,0.8282,0.7448,0.6162,0.5034,0.2182,53677,36661,0.6831,56047,42736,0.7625
320,Raigarh,Maharashtra,127099,74843,52255,0.5889,0.5154,0.3985,0.2297,0.0822,7206,8217,14342,0.3077,0.5964,0.3979,0.6881,0.651,0.7939,0.5982,0.3958,0.3005,54837,30877,0.5632,52224,37362,0.7155
321,Ratnagiri,Maharashtra,860354,515036,345317,0.5986,0.6836,0.5345,0.1334,0.0,49876,36354,98474,0.2111,0.555,0.5305,0.7171,0.7634,0.6244,0.7658,0.5223,0.3324,350408,218607,0.6239,291985,235810,0.8076
322,Sangli,Maharashtra,808374,506321,302052,0.6263,0.6488,0.4958,0.133,0.2387,77802,43256,107127,0.2947,0.6047,0.6749,0.6074,0.7814,0.5328,0.5397,0.6017,0.3346,415331,313388,0.7546,409917,303833,0.7412
323,Satara,Maharashtra,518228,302474,215753,0.5837,0.5924,0.4377,0.0524,0.0049,54563,39714,55735,0.2401,0.4922,0.4677,0.6899,0.6683,0.6932,0.8255,0.4185,0.2795,175880,134648,0.7656,319234,244234,0.7651
324,Sindhudurg,Maharashtra,517709,277074,240634,0.5352,0.6659,0.5873,0.0991,0.0848,31551,20921,63861,0.275,0.4171,0.5432,0.6721,0.754,0.6756,0.5867,0.561,0.2425,170777,124479,0.7289,177676,128239,0.7218
325,Solapur,Maharashtra,125634,52360,73273,0.4168,0.6571,0.5288,0.1369,0.2368,8848,9144,10614,0.2144,0.5064,0.6033,0.8093,0.8218,0.7092,0.7383,0.4795,0.3227,34455,26845,0.7792,60923,48022,0.7883
326,Thane,Maharashtra,722500,343090,379409,0.4749,0.6774,0.5545,0.1392,0.1285,42595,27128,62978,0.2658,0.5779,0.6817,0.6621,0.6893,0.7234,0.4599,0.604,0.3139,233340,178554,0.7652,236091,196706,0.8332
327,Wardha,Maharashtra,570777,274307,296469,0.4806,0.5821,0.4252,0.0307,0.1912,35825,19996,52511,0.1982,0.5363,0.4647,0.6705,0.6636,0.6164,0.5764,0.3581,0.3071,180554,128038,0.7091,189017,141919,0.7508
328,Washim,Maharashtra,643180,353150,290029,0.5491,0.5771,0.4765,0.2467,0.2812,44098,32753,82037,0.2208,0.5706,0.6217,0.6761,0.6994,0.5891,0.5545,0.4432,0.2284,300123,209490,0.698,260227,164728,0.633
329,Yavatmal,Maharashtra,678719,386232,292486,0.5691,0.6599,0.6025,0.0171,0.1208,57749,30492,83424,0.2038,0.4324,0.5738,0.7581,0.6089,0.5853,0.5087,0.4745,0.3325,231276,165013,0.7135,298795,247861,0.8295
330,Bishnupur,Manipur,385678,271928,113749,0.7051,0.6776,0.5808,0.0783,0.1044,29990,22638,60657,0.2914,0.4927,0.5726,0.7262,0.7253,0.5277,0.5646,0.4454,0.2927,191608,132731,0.6927,178205,140016,0.7857
331,Chandel,Manipur,518405,352449,165955,0.6799,0.8305,0.7583,0.11,0.0,35498,29571,64926,0.2984,0.4448,0.6102,0.7029,0.7722,0.6396,0.6523,0.5426,0.1916,185158,115106,0.6217,220332,160570,0.7288
